battery_id,cycle,voltage,temperature,capacity,soh,rul,health_label,degradation_pct
B0046,5,3.42115,8.67697,1.53579,0.854078,67,Warning,14.59
B0046,6,3.41821,8.71476,1.52549,0.848351,66,Warning,15.16
B0046,7,3.3896,8.95216,1.52496,0.848059,65,Warning,15.19
B0046,8,3.40335,8.96528,1.52976,0.850725,64,Warning,14.93
B0046,9,3.40899,8.85708,1.51129,0.840457,63,Warning,15.95
B0046,10,3.40534,8.95119,1.49949,0.83389,62,Warning,16.61
B0046,11,3.40325,8.96616,1.48759,0.827272,61,Warning,17.27
B0046,12,3.39677,8.97293,1.47976,0.822921,60,Warning,17.71
B0046,13,3.3722,9.0328,1.49888,0.833555,59,Warning,16.64
B0046,14,3.39621,8.86661,1.50975,0.8396,58,Warning,16.04
B0046,15,3.39897,8.91722,1.49452,0.831132,57,Warning,16.89
B0046,16,3.39568,8.93451,1.474,0.819717,56,Warning,18.03
B0046,17,3.39034,9.00045,1.46536,0.814911,55,Warning,18.51
B0046,18,3.38756,9.01672,1.45289,0.807977,54,Warning,19.2
B0046,19,3.37559,8.99959,1.44254,0.802223,53,Warning,19.78
B0046,21,3.37714,9.07358,1.49101,0.82918,51,Warning,17.08
B0046,22,3.37391,9.0357,1.42468,0.792287,50,Critical,20.77
B0046,23,3.37304,9.04285,1.41065,0.78449,49,Critical,21.55
B0046,24,3.36181,9.10348,1.4036,0.780569,48,Critical,21.94
B0046,25,3.3676,9.08627,1.39405,0.775255,47,Critical,22.47
B0046,26,3.36196,9.11349,1.38513,0.770298,46,Critical,22.97
B0046,27,3.36077,8.97748,1.36981,0.761776,45,Critical,23.82
B0046,28,3.35813,9.20552,1.36473,0.758953,44,Critical,24.1
B0046,29,3.34541,9.15397,1.36088,0.756811,43,Critical,24.32
B0046,30,3.3538,9.11135,1.34997,0.75074,42,Critical,24.93
B0046,31,3.35066,9.16382,1.34023,0.745327,41,Critical,25.47
B0046,32,3.34905,9.16533,1.32894,0.739045,40,Critical,26.1
B0046,33,3.34216,9.19131,1.32591,0.737363,39,Critical,26.26
B0046,34,3.3205,9.27416,1.37204,0.763017,38,Critical,23.7
B0046,35,3.34926,9.27198,1.39544,0.776027,37,Critical,22.4
B0046,36,3.35745,9.03399,1.36499,0.759097,36,Critical,24.09
B0046,37,3.35353,9.17212,1.35149,0.751589,35,Critical,24.84
B0046,38,3.34707,9.09337,1.33927,0.744793,34,Critical,25.52
B0046,39,3.3485,9.11993,1.32305,0.735773,33,Critical,26.42
B0046,40,3.33282,9.18535,1.32117,0.734727,32,Critical,26.53
B0046,41,3.34377,9.15697,1.30364,0.724975,31,Critical,27.5
B0046,42,3.33677,9.08775,1.29346,0.719318,30,Critical,28.07
B0046,43,3.33306,9.18446,1.28816,0.716369,29,Critical,28.36
B0046,44,3.32538,9.2407,1.27424,0.708626,28,Critical,29.14
B0046,45,3.31924,9.1946,1.27185,0.7073,27,Critical,29.27
B0046,46,3.32736,9.04666,1.26238,0.702032,26,Critical,29.8
B0046,47,3.32596,9.26196,1.25642,0.698715,25,Critical,30.13
B0046,48,3.32224,9.25299,1.25096,0.695681,24,Critical,30.43
B0046,49,3.32316,9.27731,1.24126,0.690289,23,Critical,30.97
B0046,50,3.31148,9.33113,1.23939,0.689246,22,Critical,31.08
B0046,51,3.31704,9.26682,1.23254,0.685438,21,Critical,31.46
B0046,52,3.3145,9.20992,1.22334,0.680318,20,Critical,31.97
B0046,53,3.31593,9.17214,1.21335,0.674763,19,Critical,32.52
B0046,55,3.29383,9.2736,1.32769,0.738353,17,Critical,26.16
B0046,56,3.32059,9.31164,1.30606,0.726321,16,Critical,27.37
B0046,57,3.33214,9.3065,1.28288,0.713434,15,Critical,28.66
B0046,58,3.32731,9.37282,1.26817,0.705251,14,Critical,29.47
B0046,59,3.3264,9.56598,1.26309,0.702429,13,Critical,29.76
B0046,60,3.32408,9.61325,1.2523,0.696425,12,Critical,30.36
B0046,61,3.28755,9.67069,1.26165,0.701625,11,Critical,29.84
B0046,62,3.31237,9.66007,1.27461,0.708835,10,Critical,29.12
B0046,63,3.32027,9.61073,1.25555,0.698232,9,Critical,30.18
B0046,64,3.322,9.50961,1.23625,0.687503,8,Critical,31.25
B0046,65,3.317,9.55377,1.23056,0.684335,7,Critical,31.57
B0046,67,3.30483,9.68933,1.36216,0.757523,5,Critical,24.25
B0046,68,3.32094,9.5566,1.30104,0.723531,4,Critical,27.65
B0046,69,3.33091,9.49892,1.28132,0.712567,3,Critical,28.74
B0046,70,3.32231,9.54052,1.27324,0.70807,2,Critical,29.19
B0046,71,3.32652,9.51983,1.25167,0.696077,1,Critical,30.39
B0046,72,3.32566,9.50863,1.24169,0.690527,0,Critical,30.95
B0047,1,3.47369,8.27663,1.70598,1,71,Healthy,0
B0047,2,3.47656,8.21072,1.54859,0.907741,70,Healthy,9.23
B0047,3,3.47077,7.95445,1.53237,0.898232,69,Warning,10.18
B0047,4,3.46824,7.98016,1.51171,0.886123,68,Warning,11.39
B0047,5,3.46106,8.01712,1.4953,0.876506,67,Warning,12.35
B0047,6,3.45975,8.02812,1.47711,0.865841,66,Warning,13.42
B0047,7,3.4391,8.16064,1.47412,0.864088,65,Warning,13.59
B0047,8,3.4481,8.2309,1.4632,0.857687,64,Warning,14.23
B0047,9,3.44967,8.14694,1.44385,0.846346,63,Warning,15.37
B0047,10,3.44491,8.25189,1.42838,0.837276,62,Warning,16.27
B0047,11,3.44183,8.23497,1.41319,0.82837,61,Warning,17.16
B0047,12,3.43447,8.26924,1.4013,0.821404,60,Warning,17.86
B0047,13,3.43069,8.22565,1.43848,0.843196,59,Warning,15.68
B0047,14,3.44208,8.16127,1.43444,0.84083,58,Warning,15.92
B0047,15,3.44247,8.25301,1.41547,0.829707,57,Warning,17.03
B0047,16,3.43195,8.29855,1.3992,0.820169,56,Warning,17.98
B0047,17,3.43275,8.31811,1.37851,0.808044,55,Warning,19.2
B0047,18,3.42754,8.29742,1.36177,0.798235,54,Critical,20.18
B0047,19,3.41711,8.32014,1.34788,0.790092,53,Critical,20.99
B0047,21,3.41439,8.3875,1.37223,0.804365,51,Warning,19.56
B0047,22,3.41882,8.29181,1.32169,0.774735,50,Critical,22.53
B0047,23,3.41483,8.30671,1.31086,0.768391,49,Critical,23.16
B0047,24,3.40959,8.40176,1.29697,0.760246,48,Critical,23.98
B0047,25,3.40562,8.39672,1.29528,0.75926,47,Critical,24.07
B0047,26,3.40715,8.40663,1.27856,0.749457,46,Critical,25.05
B0047,27,3.40265,8.28763,1.26711,0.742745,45,Critical,25.73
B0047,28,3.39874,8.4919,1.26145,0.739426,44,Critical,26.06
B0047,29,3.39446,8.4297,1.25138,0.733523,43,Critical,26.65
B0047,30,3.3896,8.43978,1.25086,0.733217,42,Critical,26.68
B0047,31,3.38863,8.46982,1.24093,0.7274,41,Critical,27.26
B0047,32,3.39327,8.4592,1.2256,0.718411,40,Critical,28.16
B0047,33,3.38346,8.48922,1.22393,0.717434,39,Critical,28.26
B0047,34,3.38447,8.47706,1.29781,0.760743,38,Critical,23.93
B0047,35,3.4021,8.55313,1.30256,0.763524,37,Critical,23.65
B0047,36,3.40488,8.33595,1.2805,0.750594,36,Critical,24.94
B0047,37,3.39774,8.48147,1.26732,0.742868,35,Critical,25.71
B0047,38,3.39209,8.41711,1.25082,0.733197,34,Critical,26.68
B0047,39,3.39555,8.46567,1.23396,0.723313,33,Critical,27.67
B0047,40,3.38471,8.50095,1.22838,0.720042,32,Critical,28
B0047,41,3.37958,8.53954,1.22746,0.7195,31,Critical,28.05
B0047,42,3.38081,8.42061,1.20934,0.708881,30,Critical,29.11
B0047,43,3.38203,8.51216,1.19988,0.703336,29,Critical,29.67
B0047,44,3.37642,8.54603,1.19395,0.699862,28,Critical,30.01
B0047,45,3.3729,8.44125,1.18725,0.695935,27,Critical,30.41
B0047,46,3.37864,8.33439,1.17809,0.690566,26,Critical,30.94
B0047,47,3.37017,8.54898,1.18043,0.691932,25,Critical,30.81
B0047,48,3.36792,8.54564,1.17476,0.68861,24,Critical,31.14
B0047,49,3.37279,8.51192,1.1633,0.681893,23,Critical,31.81
B0047,50,3.35726,8.57902,1.17085,0.686319,22,Critical,31.37
B0047,51,3.36662,8.51156,1.15579,0.67749,21,Critical,32.25
B0047,52,3.35782,8.50943,1.15898,0.679364,20,Critical,32.06
B0047,53,3.36864,8.4456,1.14091,0.668768,19,Critical,33.12
B0047,55,3.37249,8.47657,1.234,0.723339,17,Critical,27.67
B0047,56,3.38253,8.55444,1.23629,0.724677,16,Critical,27.53
B0047,57,3.38394,8.60214,1.22582,0.718544,15,Critical,28.15
B0047,58,3.3834,8.71755,1.20743,0.707762,14,Critical,29.22
B0047,59,3.38414,9.00353,1.20218,0.704687,13,Critical,29.53
B0047,60,3.38278,9.02853,1.19104,0.698153,12,Critical,30.18
B0047,61,3.36196,9.03736,1.19787,0.702158,11,Critical,29.78
B0047,62,3.37617,9.08214,1.20466,0.706139,10,Critical,29.39
B0047,63,3.38032,9.03974,1.19432,0.700074,9,Critical,29.99
B0047,64,3.37627,8.97447,1.18364,0.693816,8,Critical,30.62
B0047,65,3.37447,9.03688,1.17403,0.688185,7,Critical,31.18
B0047,67,3.38508,9.09539,1.26127,0.739324,5,Critical,26.07
B0047,68,3.39009,9.00906,1.23891,0.726216,4,Critical,27.38
B0047,69,3.39199,8.95805,1.22558,0.7184,3,Critical,28.16
B0047,70,3.38355,8.98212,1.2133,0.711205,2,Critical,28.88
B0047,71,3.38382,9.03715,1.19863,0.702602,1,Critical,29.74
B0047,72,3.38188,9.00904,1.18852,0.696679,0,Critical,30.33
B0048,1,3.46533,7.89527,1.66017,1,71,Healthy,0
B0048,2,3.4562,7.96814,1.50585,0.907049,70,Healthy,9.3
B0048,3,3.45547,7.70823,1.50096,0.904102,69,Healthy,9.59
B0048,4,3.45785,7.70934,1.48038,0.891704,68,Warning,10.83
B0048,5,3.4562,7.73284,1.46652,0.88336,67,Warning,11.66
B0048,6,3.4523,7.71927,1.45302,0.875225,66,Warning,12.48
B0048,7,3.43662,7.85056,1.4538,0.875698,65,Warning,12.43
B0048,8,3.44521,7.89243,1.44646,0.871276,64,Warning,12.87
B0048,9,3.44602,7.83927,1.43737,0.865801,63,Warning,13.42
B0048,10,3.4441,7.90009,1.4193,0.854915,62,Warning,14.51
B0048,11,3.44186,7.92901,1.40779,0.847984,61,Warning,15.2
B0048,12,3.43941,7.94649,1.39236,0.83869,60,Warning,16.13
B0048,13,3.42826,7.88536,1.42177,0.856405,59,Warning,14.36
B0048,14,3.44073,7.80465,1.42115,0.85603,58,Warning,14.4
B0048,15,3.44331,7.86528,1.40636,0.84712,57,Warning,15.29
B0048,16,3.43559,7.87807,1.3937,0.839492,56,Warning,16.05
B0048,17,3.43345,7.87868,1.37711,0.829501,55,Warning,17.05
B0048,18,3.43265,7.89945,1.3592,0.818711,54,Warning,18.13
B0048,19,3.42588,7.89911,1.34615,0.81085,53,Warning,18.92
B0048,21,3.42275,7.93474,1.37451,0.827937,51,Warning,17.21
B0048,22,3.4278,7.86097,1.32051,0.795407,50,Critical,20.46
B0048,23,3.42423,7.88432,1.31344,0.79115,49,Critical,20.88
B0048,24,3.41775,7.94135,1.29919,0.782566,48,Critical,21.74
B0048,25,3.41717,7.97486,1.30165,0.784047,47,Critical,21.6
B0048,26,3.41507,7.95414,1.28482,0.773911,46,Critical,22.61
B0048,27,3.41141,7.85604,1.27743,0.769461,45,Critical,23.05
B0048,28,3.40584,8.01458,1.2757,0.768416,44,Critical,23.16
B0048,29,3.40453,7.95154,1.26158,0.759914,43,Critical,24.01
B0048,30,3.40292,8.00819,1.2653,0.762151,42,Critical,23.78
B0048,31,3.40559,8.02784,1.25133,0.753738,41,Critical,24.63
B0048,32,3.40487,7.99716,1.23617,0.744603,40,Critical,25.54
B0048,33,3.39736,8.04493,1.24224,0.748264,39,Critical,25.17
B0048,34,3.40078,8.0035,1.3058,0.786548,38,Critical,21.35
B0048,35,3.40938,8.0701,1.31981,0.794989,37,Critical,20.5
B0048,36,3.41537,7.87994,1.291,0.777636,36,Critical,22.24
B0048,37,3.40748,8.03249,1.28983,0.776931,35,Critical,22.31
B0048,38,3.40474,7.91915,1.26949,0.764675,34,Critical,23.53
B0048,39,3.40687,7.98892,1.24857,0.752074,33,Critical,24.79
B0048,40,3.3961,7.9983,1.25348,0.755031,32,Critical,24.5
B0048,41,3.39892,8.02107,1.25015,0.753024,31,Critical,24.7
B0048,42,3.39444,7.95849,1.23224,0.74224,30,Critical,25.78
B0048,43,3.39405,7.95088,1.22656,0.738815,29,Critical,26.12
B0048,44,3.3931,8.01121,1.22082,0.735358,28,Critical,26.46
B0048,45,3.38873,7.96368,1.20176,0.72388,27,Critical,27.61
B0048,46,3.39627,7.81571,1.19694,0.720974,26,Critical,27.9
B0048,47,3.38922,8.03297,1.20737,0.727261,25,Critical,27.27
B0048,48,3.3838,8.03628,1.19349,0.718898,24,Critical,28.11
B0048,49,3.38863,8.02443,1.19104,0.717421,23,Critical,28.26
B0048,50,3.37892,8.07636,1.19372,0.719038,22,Critical,28.1
B0048,51,3.39108,7.97021,1.17484,0.707662,21,Critical,29.23
B0048,52,3.37994,7.96044,1.18626,0.714544,20,Critical,28.55
B0048,53,3.38778,7.90155,1.1599,0.698663,19,Critical,30.13
B0048,55,3.39143,7.91693,1.26156,0.759902,17,Critical,24.01
B0048,56,3.39765,8.0142,1.26805,0.763811,16,Critical,23.62
B0048,57,3.40377,8.02892,1.24942,0.752586,15,Critical,24.74
B0048,58,3.40289,8.07764,1.23759,0.745459,14,Critical,25.45
B0048,59,3.39902,8.27195,1.23672,0.744935,13,Critical,25.51
B0048,60,3.40073,8.27826,1.22296,0.736651,12,Critical,26.33
B0048,61,3.38783,8.2756,1.22973,0.740726,11,Critical,25.93
B0048,62,3.39283,8.33488,1.24348,0.749008,10,Critical,25.1
B0048,63,3.3966,8.32568,1.23053,0.741209,9,Critical,25.88
B0048,64,3.40071,8.24203,1.21175,0.729897,8,Critical,27.01
B0048,65,3.39248,8.29776,1.21298,0.730638,7,Critical,26.94
B0048,67,3.40079,8.30984,1.30472,0.785899,5,Critical,21.41
B0048,68,3.40809,8.23277,1.27133,0.765787,4,Critical,23.42
B0048,69,3.41173,8.19281,1.26033,0.759161,3,Critical,24.08
B0048,70,3.40768,8.22882,1.25419,0.755462,2,Critical,24.45
B0048,71,3.40099,8.25247,1.23528,0.744071,1,Critical,25.59
B0048,72,3.40675,8.21937,1.22533,0.738078,0,Critical,26.19
B0049,1,3.05337,13.0529,0.952822,1,24,Healthy,0
B0049,16,3.05561,12.3355,0.968255,1.0162,9,Healthy,-1.62
B0049,19,3.1976,12.7781,0.944185,0.990936,6,Healthy,0.91
B0049,20,3.0487,12.4317,0.940153,0.986704,5,Healthy,1.33
B0049,22,3.02945,12.375,0.902022,0.946684,3,Healthy,5.33
B0049,23,2.97723,13.146,0.966209,1.01405,2,Healthy,-1.41
B0049,24,3.02211,12.4198,0.89755,0.941991,1,Healthy,5.8
B0049,25,2.9635,13.2147,0.950344,0.997399,0,Healthy,0.26
B0050,1,3.05806,14.106,0.941294,1,14,Healthy,0
B0050,15,3.20017,12.1633,0.622372,0.661187,0,Critical,33.88
B0051,1,3.14738,13.5599,0.687723,1,0,Healthy,0
B0052,1,3.10598,13.147,0.857893,1,0,Healthy,0
B0053,1,3.08284,11.9886,1.30808,1,54,Healthy,0
B0053,10,3.09513,12.2452,1.35932,1.03917,45,Healthy,-3.92
B0053,11,3.07283,12.2274,1.36974,1.04714,44,Healthy,-4.71
B0053,12,3.09925,12.1631,1.34147,1.02553,43,Healthy,-2.55
B0053,13,3.076,12.2925,1.36043,1.04002,42,Healthy,-4
B0053,14,3.0715,12.1557,1.34818,1.03065,41,Healthy,-3.07
B0053,15,3.09083,12.3646,1.34219,1.02608,40,Healthy,-2.61
B0053,16,3.07055,12.1283,1.34605,1.02903,39,Healthy,-2.9
B0053,17,3.08746,12.3021,1.33409,1.01989,38,Healthy,-1.99
B0053,18,3.06613,12.4046,1.34762,1.03023,37,Healthy,-3.02
B0053,19,3.06488,12.1334,1.33786,1.02276,36,Healthy,-2.28
B0053,20,3.09206,12.1468,1.31142,1.00256,35,Healthy,-0.26
B0053,21,3.06975,12.527,1.33984,1.02428,34,Healthy,-2.43
B0053,22,3.06365,12.2124,1.35989,1.03961,33,Healthy,-3.96
B0053,23,3.08174,12.5338,1.36125,1.04065,32,Healthy,-4.06
B0053,24,3.07127,12.1575,1.34334,1.02696,31,Healthy,-2.7
B0053,25,3.07199,12.5333,1.34341,1.02701,30,Healthy,-2.7
B0053,26,3.08172,12.1298,1.31459,1.00498,29,Healthy,-0.5
B0053,27,3.06562,12.4376,1.3323,1.01852,28,Healthy,-1.85
B0053,28,3.07845,12.5,1.32178,1.01048,27,Healthy,-1.05
B0053,29,3.05685,12.4478,1.33243,1.01862,26,Healthy,-1.86
B0053,30,3.07067,12.1268,1.30429,0.997104,25,Healthy,0.29
B0053,31,3.05734,12.5612,1.30657,0.998845,24,Healthy,0.12
B0053,32,3.0536,12.1695,1.30586,0.998301,23,Healthy,0.17
B0053,33,3.04576,12.4394,1.31422,1.00469,22,Healthy,-0.47
B0053,34,3.07726,12.1945,1.28926,0.985614,21,Healthy,1.44
B0053,35,3.07643,12.3247,1.29306,0.98852,20,Healthy,1.15
B0053,36,3.06763,12.4904,1.29584,0.990646,19,Healthy,0.94
B0053,37,3.05863,12.4932,1.30018,0.993965,18,Healthy,0.6
B0053,38,3.05966,12.5309,1.30219,0.995502,17,Healthy,0.45
B0053,39,3.05458,12.4997,1.29959,0.99351,16,Healthy,0.65
B0053,40,3.05069,12.2331,1.29044,0.986516,15,Healthy,1.35
B0053,41,3.06463,12.4129,1.2831,0.980908,14,Healthy,1.91
B0053,42,3.0516,12.6163,1.29563,0.990481,13,Healthy,0.95
B0053,45,3.05929,12.5681,1.36194,1.04118,10,Healthy,-4.12
B0053,46,3.09332,12.5504,1.33681,1.02196,9,Healthy,-2.2
B0053,47,3.07494,12.4324,1.33436,1.02009,8,Healthy,-2.01
B0053,48,3.06773,12.5166,1.33216,1.01841,7,Healthy,-1.84
B0053,49,3.0579,12.4165,1.32159,1.01033,6,Healthy,-1.03
B0053,50,3.06963,12.8644,1.32863,1.01571,5,Healthy,-1.57
B0053,51,3.07747,12.4529,1.30577,0.998233,4,Healthy,0.18
B0053,52,3.06565,12.7172,1.31592,1.00599,3,Healthy,-0.6
B0053,53,3.08159,12.5135,1.29515,0.99012,2,Healthy,0.99
B0053,54,3.08008,12.5309,1.2928,0.98832,1,Healthy,1.17
B0053,55,3.06381,12.9003,1.31281,1.00362,0,Healthy,-0.36
B0054,1,3.20598,12.4892,0.853855,1,0,Healthy,0
B0055,1,3.15335,12.2072,0.854758,1,0,Healthy,0
B0056,1,3.24161,10.3344,0.794083,1,0,Healthy,0
